,Biden_2020,Total_2020,Other_2020,Perc_Other_2020,Perc_Biden_2020,age_over_18_2019,age_over_65_2019,asian_2019,avg_family_size_2019,bachelors_2019,black_2019,hispanic_2019,households_speak_limited_english_2019,hs_grad_2019,median_age_2019,native_2019,other_single_race_2019,pac_isl_2019,per_capita_income_2019,pop_2019,two_plus_races_2019,unemployment_rate_2019,uninsured_2019,veterans_2019,white_2019,white_not_hispanic_2019,Winner_2020
1431,18847,70655,913,0.0129219446606752,0.2667468685867949,76.5,14.7,1.2,3.14,29.0,20.8,2.8,0.3,89.5,37.8,0.2,1.0,0.0,30835,152677,1.3,3.8,9.3,6.6,75.6,73.9,Trump
1432,4330,10744,129,0.012006701414743026,0.4030156366344006,73.4,14.9,0.3,3.35,11.4,38.1,11.3,3.9,74.0,36.4,0.4,3.3,0.0,22203,28332,0.7,6.8,17.1,5.6,57.2,49.3,Trump
1433,1465,2183,30,0.013742556115437454,0.6710948236371965,75.6,18.2,0.0,3.34,19.5,74.6,0.1,0.3,77.5,41.2,0.1,0.2,0.0,19958,4404,0.0,12.6,17.8,4.2,25.1,25.1,Biden
1434,4037,11820,148,0.01252115059221659,0.3415397631133672,76.0,17.2,0.6,3.36,16.2,36.6,0.3,0.0,79.7,39.5,0.0,0.0,0.0,23520,26888,1.0,7.2,14.1,6.8,61.8,61.6,Trump
1435,1791,8327,78,0.009367119010447955,0.2150834634322084,76.2,18.9,0.5,3.38,12.2,23.0,1.7,0.0,79.2,41.5,0.0,0.1,0.2,23698,16009,0.4,4.2,14.0,6.6,75.8,74.0,Trump
1436,1802,7878,112,0.014216806296014184,0.2287382584412287,78.3,16.0,0.0,3.28,15.8,18.3,2.0,0.0,82.2,38.7,0.2,0.0,0.1,23820,18276,3.1,2.9,12.3,11.1,78.2,76.5,Trump
1437,6781,9683,103,0.010637199215119297,0.7002994939584839,77.1,12.9,0.1,3.39,15.4,73.9,1.8,0.0,74.9,35.6,0.1,0.4,0.0,15646,26168,0.3,13.5,14.4,4.3,25.2,23.8,Biden
1438,3105,5691,98,0.017220172201722006,0.5455983131259884,80.1,14.6,1.4,3.45,10.3,53.7,9.5,0.5,69.5,36.8,0.2,8.8,0.1,16742,14158,0.4,12.3,12.3,4.8,35.4,34.9,Biden
1439,4183,13101,211,0.016105640790779252,0.3192886039233646,76.9,16.1,0.1,3.01,15.8,29.9,2.6,0.8,83.0,38.2,0.1,0.6,0.1,23340,28404,2.6,6.5,12.2,5.9,66.5,64.6,Trump
1440,1937,10102,111,0.010987923183528037,0.1917442090675113,75.6,15.7,0.3,3.44,15.2,16.7,4.8,0.1,79.9,38.8,0.1,3.8,0.0,19501,22018,1.7,4.6,12.3,5.2,77.4,77.0,Trump
1441,1059,9147,155,0.016945446594511915,0.115775664152181,78.2,20.5,0.0,3.13,11.4,2.7,3.2,0.5,80.4,42.5,0.2,0.1,0.0,20390,19441,1.0,5.5,13.7,7.2,96.1,93.2,Trump
1442,2580,3565,59,0.016549789621318367,0.7237026647966339,70.5,11.8,1.4,3.25,16.9,78.5,1.0,0.6,83.5,33.6,0.0,0.3,0.0,20579,9988,0.7,8.2,15.1,5.6,19.1,19.0,Biden
1443,2160,12683,150,0.01182685484506818,0.1703067097689821,74.9,16.4,0.4,3.51,13.4,15.5,4.4,0.9,78.1,37.9,0.0,3.3,0.0,21705,28507,1.7,5.2,10.8,5.2,79.1,78.2,Trump
1444,2835,7122,67,0.009407469811850477,0.3980623420387532,76.7,19.1,0.1,3.47,14.4,46.3,0.8,0.6,81.7,39.8,0.0,0.4,0.0,21123,14477,0.2,4.0,16.3,5.2,52.9,52.7,Trump
1445,10442,21056,249,0.011825607902735569,0.4959156534954407,76.0,16.1,0.7,3.29,22.4,49.4,2.1,1.2,87.1,39.1,0.3,0.4,0.0,25661,46519,0.9,6.2,11.9,7.1,48.3,47.1,Trump
1446,12503,18025,222,0.01231622746185862,0.6936477115117892,73.9,15.4,0.6,3.29,17.9,72.2,1.6,0.9,78.8,37.2,0.1,0.9,0.0,20174,46057,0.6,13.0,15.7,5.0,25.6,25.1,Biden
1447,3624,10065,134,0.013313462493790396,0.3600596125186289,75.3,16.8,0.1,3.19,15.3,41.0,0.6,0.4,79.3,40.2,0.1,0.6,0.0,23668,20373,0.8,9.1,9.2,5.0,57.4,57.4,Trump
1448,1043,5402,68,0.012587930396149583,0.1930766382821177,76.3,17.9,0.3,3.08,18.5,20.4,0.7,0.5,84.9,40.5,0.2,0.1,0.0,22011,9768,0.1,4.7,10.5,5.9,78.8,78.2,Trump
1449,2749,4130,57,0.013801452784503732,0.6656174334140436,78.6,16.9,0.1,3.43,13.7,71.1,0.2,0.0,74.8,37.8,0.0,0.2,0.0,15475,8875,0.7,10.4,13.3,4.2,27.9,27.8,Biden
1450,4040,9244,92,0.009952401557767221,0.4370402423193423,77.6,20.0,0.0,3.11,14.7,46.9,1.3,0.7,81.7,42.3,1.3,0.3,0.0,25263,18229,1.0,6.7,13.1,7.1,50.5,49.9,Trump
1451,2785,6538,82,0.012542061792597203,0.4259712450290608,77.4,19.7,0.2,2.96,13.8,39.7,1.4,1.1,83.3,42.5,0.1,0.3,0.0,20690,12367,0.7,5.1,12.5,5.2,59.0,58.0,Trump
1452,5496,10441,113,0.010822718130447218,0.5263863614596304,77.7,12.7,0.4,3.7,13.4,59.6,4.6,0.7,78.9,36.1,0.3,1.6,0.0,19972,28565,1.2,14.6,12.8,6.9,36.9,34.7,Biden
1453,3710,10336,213,0.02060758513931893,0.3589396284829721,81.4,14.4,2.5,3.12,31.0,2.7,2.5,2.2,90.1,27.6,0.1,0.3,0.2,22847,25369,2.5,5.2,7.9,5.7,91.6,89.8,Trump
1454,2351,9752,146,0.014971287940935274,0.241078753076292,76.9,18.7,0.3,3.09,24.9,1.4,2.5,0.0,91.7,42.4,0.3,0.2,0.7,29338,17503,1.8,2.0,5.7,8.5,95.3,94.5,Trump
1455,564,2814,51,0.01812366737739879,0.2004264392324093,80.7,25.4,0.5,2.65,23.1,0.5,1.3,0.2,91.5,48.5,0.8,0.2,0.0,31248,5229,0.4,2.7,9.5,10.0,97.6,96.6,Trump
1456,2704,10656,220,0.02064564564564564,0.2537537537537537,76.9,17.3,0.1,3.14,14.7,5.7,3.1,0.6,86.2,39.7,0.4,0.6,0.1,23024,25644,4.2,3.6,10.8,8.7,88.9,86.7,Trump
1457,2948,15598,225,0.01442492627259917,0.1889985895627644,77.3,20.2,1.4,2.98,14.6,0.2,9.3,1.6,83.6,43.7,0.7,2.3,0.0,25068,35530,3.3,3.8,14.3,9.8,92.1,85.6,Trump
1458,844,6077,65,0.010696067138390664,0.1388843179200263,76.2,20.1,0.0,2.85,19.9,0.3,1.6,0.4,87.2,41.3,2.5,0.2,0.1,26509,11797,4.0,7.4,11.0,7.9,92.9,92.4,Trump
1459,1672,8416,147,0.017466730038022904,0.1986692015209125,76.3,19.3,0.3,2.9,16.1,1.5,2.2,0.4,87.4,41.6,0.6,0.7,0.2,27635,16296,1.3,4.6,9.3,8.8,95.4,94.1,Trump
1460,2180,10476,187,0.01785032455135549,0.2080946926307751,82.6,30.3,0.1,2.99,13.0,0.3,2.0,0.5,84.5,53.6,1.5,0.2,0.0,24317,19107,1.9,8.3,11.8,12.5,96.1,94.8,Trump
1461,750,5983,66,0.011031255223132197,0.1253551729901387,78.2,19.6,0.4,3.18,8.9,0.4,1.1,0.0,79.8,44.0,0.9,0.0,0.0,21340,12225,1.3,3.6,11.6,8.3,97.1,96.0,Trump
1462,50064,91168,2458,0.026961214461214522,0.5491400491400491,79.7,11.9,4.4,2.95,46.1,9.0,3.4,1.9,94.5,31.2,0.3,0.9,0.1,30415,177651,4.0,3.7,7.0,6.5,81.2,78.9,Biden
1463,13445,36598,703,0.019208699928957906,0.3673698016285043,77.3,15.8,1.1,3.16,21.1,5.2,6.5,2.1,88.3,37.8,0.5,1.6,0.5,26347,88460,3.9,4.5,10.3,9.0,87.3,83.3,Trump
1464,3301,18141,238,0.013119453172372064,0.1819635080756297,76.5,18.5,0.8,3.07,13.3,5.5,2.1,0.5,83.0,41.3,0.6,0.2,0.1,21652,42656,2.5,7.5,11.9,10.0,90.4,88.6,Trump
1465,897,4682,60,0.012815036309269612,0.1915847928235796,76.2,19.3,0.4,2.98,18.1,0.6,1.6,0.9,89.8,42.3,0.7,0.1,0.0,24581,9039,2.4,3.4,9.4,10.9,95.7,94.5,Trump
1466,5870,21144,459,0.02170828603859254,0.277620128641695,78.8,15.8,0.8,3.11,23.1,4.4,2.1,0.5,86.2,38.6,0.5,0.1,0.3,25849,44889,1.8,2.9,9.1,9.5,92.0,90.2,Trump
1467,5652,24812,310,0.01249395453812674,0.2277930033854586,81.9,27.7,0.3,3.32,21.1,0.8,2.7,0.2,90.4,51.5,0.6,0.6,0.0,28275,45466,1.4,4.6,13.1,12.2,96.3,94.3,Trump
1468,10760,40328,661,0.01639059710374935,0.2668121404483237,78.6,16.2,1.7,3.07,31.5,7.4,2.3,0.5,91.0,36.5,0.1,0.4,0.0,28267,78491,2.6,4.3,7.9,8.2,87.8,85.9,Trump
1469,786,4532,40,0.008826125330979706,0.1734333627537511,77.3,21.4,0.5,2.96,16.7,1.9,1.6,0.3,85.8,43.4,0.2,0.2,0.0,25715,8781,1.6,7.4,11.5,7.4,95.6,94.7,Trump
1470,418,2897,28,0.009665170866413497,0.144287193648602,76.1,19.6,0.0,3.14,15.5,0.1,2.6,0.0,84.8,41.7,1.6,0.0,0.0,22104,6147,1.3,2.9,16.0,10.0,97.0,96.2,Trump
1471,19052,57408,1159,0.02018882385730214,0.3318701226309922,75.7,16.5,0.8,2.98,26.3,4.1,4.4,0.5,92.4,39.8,0.6,0.7,0.1,32868,103597,2.5,3.2,7.3,10.4,91.2,88.0,Trump
1472,1145,7044,111,0.015758091993185785,0.1625496876774559,75.9,23.3,0.2,2.95,13.6,0.0,2.3,0.0,87.7,44.7,0.3,0.5,0.0,22623,14043,2.7,7.9,15.7,12.0,96.2,94.6,Trump
1473,916,4077,50,0.012263919548687774,0.2246750061319598,77.2,23.7,0.0,3.35,17.2,2.6,0.5,0.0,90.7,45.7,0.0,0.0,0.0,23903,7483,2.0,3.4,7.8,9.3,95.4,95.0,Trump
1474,11131,46839,788,0.016823587181622135,0.2376438438053758,74.5,15.2,0.6,3.15,28.6,0.8,2.9,0.7,92.0,37.9,0.5,0.4,0.0,28216,85658,2.4,3.2,8.3,10.1,95.3,93.3,Trump
1475,678,3394,44,0.012964054213317588,0.1997642899233942,77.2,20.6,1.0,3.1,12.8,0.3,0.6,0.5,86.3,44.0,0.3,0.0,0.0,26490,6779,1.1,3.6,14.1,8.2,97.3,96.9,Trump
1476,59400,126569,2564,0.02025772503535639,0.4693092305382834,75.7,13.8,2.2,3.2,33.2,6.1,6.8,1.2,93.3,37.1,0.5,1.8,0.2,34560,242516,4.0,3.5,7.5,8.4,85.1,81.1,Trump
1477,2896,10888,193,0.017725936811168186,0.2659808963997061,75.9,17.5,0.7,2.87,21.6,1.5,2.1,0.0,92.0,41.0,0.4,0.1,0.0,29081,20500,1.7,3.3,7.2,11.1,95.7,93.7,Trump
1478,12694,39529,749,0.01894811404285457,0.3211313213084065,77.5,16.0,1.6,3.0,33.3,11.7,2.8,0.7,92.3,38.6,0.4,0.2,0.0,30422,76723,2.1,3.1,8.2,8.7,84.0,81.6,Trump
1479,2249,8693,172,0.019786034740595926,0.2587139077418612,78.3,17.2,0.5,3.12,22.1,5.8,2.0,0.1,88.7,38.7,0.5,0.6,0.2,23961,17660,3.7,3.1,9.9,9.0,88.8,87.8,Trump
1480,2113,10973,135,0.012302925362252859,0.1925635651143716,77.0,19.2,0.2,3.07,11.5,0.4,2.0,0.3,77.9,41.9,0.0,0.6,0.0,22220,24154,2.1,9.6,16.5,10.2,96.7,95.2,Trump
1481,656,4119,49,0.011896091284292365,0.1592619567856275,79.2,23.2,0.8,2.83,12.7,0.4,2.1,0.3,87.2,46.2,0.9,0.3,0.0,23186,7578,2.1,8.5,13.6,11.2,95.5,93.7,Trump
1482,1380,8104,105,0.012956564659427516,0.1702862783810464,76.4,20.5,0.5,3.29,12.9,0.1,2.1,1.3,83.4,44.0,1.4,0.2,0.0,23647,16617,1.5,2.8,15.7,11.3,96.2,94.6,Trump
1483,746,3911,63,0.01610841217080028,0.1907440552288417,74.3,20.4,0.2,3.22,18.5,0.6,1.6,0.4,85.0,41.1,0.6,0.3,0.1,24929,8295,1.2,2.2,16.7,9.5,97.1,95.9,Trump
1484,930,4843,85,0.017551104687177355,0.1920297336361759,83.3,16.6,0.6,3.06,13.8,9.0,2.6,0.0,87.3,40.4,0.8,0.1,0.3,20125,12526,3.3,2.0,7.4,9.9,85.9,83.8,Trump
1485,1056,7142,99,0.013861663399608037,0.1478577429291515,77.2,21.5,0.3,2.99,15.3,0.5,1.8,0.0,83.2,44.7,0.7,0.3,0.0,22711,15545,2.9,4.4,14.6,10.2,95.2,94.3,Trump
1486,1016,7000,86,0.012285714285714344,0.1451428571428571,78.3,23.9,0.1,3.01,10.8,0.2,0.9,0.4,82.1,47.3,0.5,0.6,0.0,21083,13306,0.3,5.1,15.5,9.8,98.3,98.0,Trump
1487,2200,10419,84,0.008062194068528816,0.2111527017947979,74.4,17.8,0.6,2.98,13.8,10.2,6.6,1.4,76.3,40.0,0.2,2.3,0.0,21801,30027,2.1,6.4,15.6,7.9,84.6,80.4,Trump
1488,14569,53685,1058,0.01970755332029428,0.2713793424606501,76.9,16.9,0.5,2.98,20.9,0.7,1.7,0.2,88.4,40.7,0.2,0.6,0.0,30278,103191,2.0,3.9,8.0,9.3,96.0,95.0,Trump
1489,1601,7923,100,0.012621481761958875,0.2020699230089612,79.3,22.3,0.3,2.85,19.2,0.5,1.4,0.1,87.8,46.2,0.5,0.2,0.0,28617,14711,1.3,2.4,6.8,9.2,97.2,95.9,Trump
1490,613,3237,43,0.013283904850170059,0.189372876119864,75.2,19.6,0.5,3.13,19.1,0.6,1.6,0.4,89.2,40.4,0.3,0.2,0.1,24269,6616,1.0,4.1,10.6,8.9,97.4,95.9,Trump
1491,55068,141800,3102,0.021875881523272245,0.3883497884344146,79.1,16.1,2.0,2.82,30.5,3.3,3.7,0.9,91.8,36.0,0.5,1.1,0.1,27525,289756,3.1,3.5,10.7,7.6,89.9,87.5,Trump
1492,799,4437,53,0.011945007888212844,0.1800766283524904,76.7,21.7,0.6,3.11,17.1,0.3,2.4,1.6,86.5,40.8,0.6,0.3,0.1,23497,9992,2.2,3.4,17.8,8.3,96.0,94.1,Trump
1493,597,3826,31,0.008102456874019781,0.1560376372190277,75.5,22.3,0.2,2.99,16.5,0.5,2.3,0.9,88.2,43.3,0.7,0.9,0.0,22032,8491,1.4,4.2,12.4,9.4,96.3,95.1,Trump
1494,2619,10788,142,0.01316277345198369,0.2427697441601779,77.9,21.4,0.5,2.81,15.9,1.3,2.5,0.5,87.8,44.1,0.4,0.3,0.0,26944,21735,2.1,5.3,11.5,13.6,95.4,93.5,Trump
1495,1056,5080,58,0.011417322834645693,0.2078740157480315,83.0,33.5,0.3,3.09,9.0,0.0,1.7,0.0,84.3,55.0,1.6,0.4,0.0,20736,9404,1.6,6.9,15.5,11.7,96.2,94.8,Trump
1496,338,2343,29,0.01237729406743493,0.1442594963721724,79.6,24.9,0.7,2.7,19.7,1.1,1.1,0.0,91.1,48.5,1.0,0.0,0.0,27520,4432,0.5,3.0,8.5,11.4,96.8,95.8,Trump
1497,1413,5092,126,0.024744697564807572,0.2774941084053417,78.0,18.5,0.4,3.2,25.2,5.9,1.6,0.2,87.9,39.1,0.9,0.4,0.0,23753,10058,0.9,4.1,7.8,8.5,91.6,90.6,Trump
1498,3218,18650,251,0.01345844504021454,0.1725469168900804,76.1,19.6,0.7,3.02,18.0,0.2,2.1,0.3,87.0,40.9,1.2,0.1,0.0,21048,40104,1.6,3.9,13.8,10.4,96.2,94.3,Trump
1499,945,4592,51,0.011106271777003629,0.2057926829268292,79.2,21.9,0.3,2.91,10.8,1.1,1.8,0.0,81.5,45.7,0.7,0.0,0.1,21499,10164,2.3,6.9,11.3,10.1,95.6,94.4,Trump
1500,199842,333063,6686,0.02007428024127572,0.600012610226894,76.3,14.6,1.8,3.11,31.6,23.3,9.0,1.9,90.6,36.8,0.4,3.9,0.3,31480,696216,3.3,4.1,11.2,7.7,67.0,62.2,Biden
1501,13549,52352,1075,0.02053407701711507,0.2588057762836185,74.9,15.2,1.1,3.12,23.6,1.9,8.0,1.4,86.7,36.2,1.5,1.5,0.1,24484,119920,3.5,4.7,13.1,7.8,90.4,84.2,Trump
1502,37523,116688,2119,0.01815953654188962,0.3215669134786781,76.6,14.5,0.8,3.03,20.4,0.9,2.0,0.3,89.1,39.2,0.3,0.1,0.0,29999,223951,1.8,4.9,8.1,9.1,96.1,94.4,Trump
1503,6974,23123,660,0.02854300912511365,0.3016044630886995,78.5,12.3,1.7,2.92,28.9,4.3,4.4,0.4,92.5,30.5,0.4,0.7,0.3,25380,53682,3.7,4.3,9.2,14.5,89.0,85.8,Trump
1504,340,1854,28,0.015102481121898714,0.1833872707659115,76.1,21.5,0.6,3.36,17.2,0.5,1.1,0.0,86.9,44.1,0.0,0.6,0.1,22326,3947,1.9,6.6,20.8,10.0,96.4,96.2,Trump
1505,2780,16793,251,0.014946703983802823,0.1655451676293693,75.5,17.5,0.4,2.9,14.6,0.6,2.5,0.2,85.2,40.3,1.0,0.4,0.0,23051,35531,2.7,6.2,10.8,11.8,95.0,93.1,Trump
1506,4472,17055,310,0.018176487833480026,0.262210495455878,77.0,18.4,0.5,2.89,20.3,2.2,2.9,0.2,90.6,42.3,0.3,0.9,0.2,29565,32597,2.0,3.0,8.5,8.1,93.8,92.0,Trump
1507,3214,17905,265,0.01480033510192691,0.1795029321418598,74.6,17.8,0.0,3.05,16.0,0.5,7.5,1.5,84.7,39.4,0.8,1.6,0.2,22957,38204,2.0,5.9,13.5,10.2,94.8,89.1,Trump
1508,984,4609,72,0.015621609893686217,0.2134953352137123,77.5,18.4,0.0,2.98,13.6,4.2,0.5,0.0,88.5,40.6,0.8,0.0,0.2,22739,9955,1.8,2.7,9.8,10.4,93.0,92.6,Trump
1509,6607,29018,563,0.019401750637535353,0.2276862636983941,74.5,13.3,0.3,3.32,16.8,1.9,2.5,0.5,89.5,37.1,0.3,0.4,0.0,26848,56477,2.1,3.1,7.8,8.7,94.9,93.0,Trump
1510,1275,5726,88,0.015368494586098569,0.2226685295144952,76.3,20.5,0.4,2.84,16.9,0.5,2.4,0.1,89.4,41.8,0.3,0.2,0.1,25130,12113,1.8,1.4,10.6,8.1,96.9,94.8,Trump
1511,1410,6758,81,0.011985794613791123,0.2086416099437703,78.1,19.9,0.6,2.84,18.8,2.6,1.8,0.3,86.7,40.0,0.6,0.5,0.1,23587,15126,2.1,1.9,11.1,7.6,93.5,92.4,Trump
1512,1439,9053,149,0.01645863249751467,0.1589528333149232,74.6,15.3,1.5,3.06,11.5,1.8,11.6,3.6,77.6,37.8,2.9,1.7,2.2,20468,22782,2.7,4.1,18.7,9.2,87.1,77.3,Trump
1513,1662,7836,98,0.01250638080653399,0.2120980091883614,76.3,22.0,0.6,3.31,16.3,2.0,1.5,0.5,88.2,43.3,0.7,0.2,0.0,22136,15199,2.1,5.2,10.7,10.5,94.4,93.6,Trump
1514,1019,5676,73,0.012861169837914077,0.1795278365045806,77.1,18.8,0.6,2.83,15.6,0.8,2.4,0.0,84.4,42.2,0.2,0.1,0.0,24418,12179,1.5,4.3,10.8,11.7,96.9,94.6,Trump
1515,814,4771,65,0.013623978201634968,0.1706141270173967,79.9,21.3,1.0,2.87,15.8,0.3,1.3,1.2,86.5,46.0,1.0,0.1,0.0,26226,8803,0.9,6.0,12.5,13.0,96.7,95.5,Trump
1516,3202,13348,231,0.017305963440215844,0.2398861252622115,76.1,17.4,0.6,2.89,22.4,3.7,1.8,0.0,88.0,38.9,0.4,0.3,0.1,25069,28608,3.2,4.5,8.2,9.3,91.6,90.0,Trump
1517,222,1779,16,0.008993816750983652,0.1247892074198988,75.6,21.1,0.5,3.83,18.9,0.5,2.3,0.6,88.4,42.9,0.0,0.6,0.0,23042,3644,1.0,2.4,16.0,8.4,97.4,95.7,Trump
1518,2038,12382,168,0.01356808270069454,0.1645937651429494,76.2,18.8,0.5,2.93,19.4,0.2,1.9,0.1,87.3,40.7,1.2,0.1,0.0,25827,25201,1.2,4.9,10.3,10.9,96.7,94.8,Trump
1519,1178,4756,41,0.008620689655172487,0.2476871320437342,78.9,17.6,0.1,2.73,11.5,24.9,2.2,0.9,75.7,41.4,0.9,0.1,0.0,18549,13574,1.0,9.3,14.8,6.7,73.0,71.5,Trump
1520,1308,7157,105,0.014670951515998287,0.1827581388850077,75.4,15.6,0.1,3.26,20.5,2.7,4.9,1.5,85.4,38.0,0.4,0.2,0.0,24224,16046,0.6,3.2,14.9,8.9,96.0,91.6,Trump
1521,936,4483,70,0.015614543832255245,0.2087887575284407,78.6,22.8,0.5,2.84,12.4,3.4,1.7,0.6,89.3,46.5,0.6,0.0,0.0,24697,8629,0.9,2.1,9.5,10.8,94.5,92.9,Trump
1522,1208,5772,99,0.01715176715176725,0.2092862092862092,77.7,20.4,0.3,2.72,14.0,1.5,2.0,0.1,85.2,44.5,0.0,1.1,0.1,24682,11487,2.3,3.7,9.2,11.0,94.8,94.1,Trump
1523,1924,9487,121,0.012754295351533607,0.2028038368293454,77.1,23.4,0.9,3.31,13.3,0.9,2.3,0.9,78.1,46.0,0.4,0.1,0.0,21316,20271,1.8,4.2,20.9,10.5,95.9,94.1,Trump
1524,1748,7250,55,0.0075862068965517615,0.241103448275862,76.6,18.5,0.0,2.86,12.1,15.4,1.9,0.0,78.7,42.0,0.4,0.1,0.0,21419,17560,2.7,6.8,15.1,9.0,81.5,79.9,Trump
1525,5818,28405,467,0.016440767470515927,0.2048230945256116,76.0,17.7,1.4,3.09,20.0,0.9,5.3,1.2,87.1,39.9,2.4,0.5,1.0,28353,58180,3.3,3.5,12.6,9.8,90.3,86.1,Trump
1526,2853,9893,175,0.01768927524512276,0.2883857272819165,84.0,14.8,1.4,2.8,28.6,2.8,1.7,1.1,92.3,29.7,0.2,0.4,0.1,22915,22359,1.5,2.4,9.2,5.2,93.7,92.6,Trump
1527,823,4739,69,0.014560033762397229,0.1736653302384469,77.3,23.2,0.5,3.05,14.6,0.2,1.8,0.0,83.1,46.4,1.6,0.4,0.1,18398,10647,1.9,3.3,17.1,11.4,95.4,94.0,Trump
1528,1037,7539,77,0.010213556174558991,0.1375513993898395,76.9,17.2,0.0,3.04,18.9,0.2,0.8,0.6,89.9,40.8,0.1,0.1,0.0,29061,13615,0.4,1.5,4.7,8.6,99.1,98.5,Trump
1529,752,4864,48,0.009868421052631637,0.1546052631578947,80.1,27.4,0.5,2.93,11.0,0.1,1.8,0.0,82.3,51.6,1.0,0.1,0.0,18739,9207,2.4,5.3,14.9,10.8,96.0,95.3,Trump
1530,1560,5735,55,0.009590235396687019,0.2720139494333042,74.0,16.5,0.0,3.07,12.7,27.5,2.6,0.2,77.8,37.9,0.0,1.1,0.0,20646,16663,1.8,8.0,12.9,7.1,69.5,68.5,Trump
1531,1664,9447,126,0.013337567481740198,0.1761405737271091,76.3,18.2,1.2,2.94,17.7,0.6,2.3,0.6,87.7,40.7,0.5,0.0,0.0,26609,19191,0.6,3.6,6.3,8.1,97.1,95.2,Trump
1532,4783,19097,460,0.024087553018798724,0.2504581871498141,75.2,16.4,0.7,3.16,18.0,3.5,8.7,1.6,86.5,37.8,0.1,2.1,0.0,23576,42355,2.2,5.7,14.0,9.4,91.4,84.9,Trump
1533,5637,19568,451,0.0230478331970565,0.2880723630417007,78.9,15.8,3.6,2.83,29.1,2.4,2.5,1.8,88.3,35.3,0.8,0.3,0.0,25202,44630,2.4,4.4,7.9,9.9,90.5,88.7,Trump
1534,1717,7695,115,0.014944769330734298,0.2231319038336582,78.1,17.0,0.3,3.06,15.6,7.3,2.2,0.1,84.2,38.9,0.3,0.8,0.1,22297,18455,2.2,4.6,9.1,8.3,89.0,88.1,Trump
1535,27179,57270,1174,0.02049938885978697,0.4745765671381177,76.2,14.3,2.7,3.1,43.1,6.8,6.0,1.6,95.8,38.2,0.3,0.8,0.5,40567,100682,3.6,3.5,5.8,9.1,85.3,81.0,Trump
1536,2885,15064,329,0.021840148698884843,0.1915161975570897,76.9,17.8,0.2,2.99,19.9,0.9,2.4,0.3,88.4,37.6,1.3,0.0,0.1,22773,31748,1.8,3.3,13.3,8.5,95.6,93.7,Trump
1537,3740,14414,345,0.023935063133065038,0.2594699597613431,78.0,8.3,2.5,3.47,28.3,11.2,11.2,0.9,92.8,27.6,0.9,3.0,0.7,23651,52425,6.0,5.7,10.6,21.9,75.7,69.4,Trump
1538,361,2361,16,0.006776789495976265,0.1529013130029648,76.7,23.9,0.1,3.6,19.3,0.1,0.5,0.6,90.5,45.8,0.2,0.0,0.0,24758,4781,3.1,2.0,15.7,11.1,96.4,96.0,Trump
1539,1205,5662,61,0.010773578240904302,0.2128223242670434,78.7,20.9,0.6,2.89,14.9,1.3,1.3,0.0,89.7,45.0,0.6,0.3,0.0,27023,10234,0.9,5.0,8.3,11.0,96.3,95.5,Trump
1540,2485,10744,241,0.022431124348473608,0.2312918838421444,78.1,16.4,0.6,3.29,15.1,5.9,2.1,0.1,86.9,39.4,0.7,0.4,0.0,21240,24878,2.3,4.5,9.6,9.1,90.0,88.5,Trump
1541,3109,11649,195,0.016739634303373663,0.2668898617907116,77.2,18.0,0.2,3.0,14.6,1.3,2.5,0.2,88.1,42.2,0.5,0.1,0.0,29524,22875,2.0,3.4,10.3,9.6,95.8,93.7,Trump
1542,529,3298,36,0.01091570648878104,0.1604002425712553,80.1,22.7,0.3,2.75,13.7,2.0,0.8,0.0,79.8,46.5,0.4,0.1,0.2,22720,6290,2.6,5.4,11.3,10.9,94.4,93.7,Trump
1543,833,5717,45,0.007871261150953268,0.1457057897498688,77.0,20.6,0.4,3.26,10.2,0.7,1.5,0.0,79.9,42.3,0.6,0.1,0.2,18119,13567,1.5,5.5,14.5,10.3,96.5,95.0,Trump
1544,89530,222017,4098,0.018458046005486062,0.4032574082164879,76.4,14.7,2.6,3.13,38.9,4.4,3.3,0.7,94.8,38.6,0.2,0.6,0.0,38943,394290,2.6,2.6,4.5,8.0,89.6,87.1,Trump
1545,988,4974,54,0.010856453558504287,0.1986328910333735,80.5,27.2,0.4,2.75,13.9,0.7,1.3,0.2,84.5,50.3,0.9,0.1,0.0,22520,9370,2.3,4.0,12.4,13.7,95.6,94.5,Trump
1546,2713,9484,141,0.014867144664698406,0.2860607338675664,78.2,19.0,0.6,2.87,19.7,2.0,1.2,0.6,89.4,43.3,0.0,0.2,0.0,29742,17848,0.6,2.2,4.9,9.7,96.7,95.7,Trump
1547,7044,28001,446,0.015928002571336752,0.2515624441984215,79.0,16.2,0.5,2.9,14.3,4.4,1.6,0.3,84.8,39.4,0.4,0.2,0.0,22578,66643,1.5,4.3,9.0,8.4,92.9,91.8,Trump
1548,328151,536446,8802,0.016407988874928725,0.6117130149166925,77.9,17.7,4.3,3.03,43.6,24.2,2.9,1.7,93.5,40.3,0.2,0.9,0.0,41426,996919,2.5,4.3,6.1,7.2,67.9,66.0,Biden
1549,2904,9519,164,0.01722870049374947,0.3050740624015127,76.9,18.0,0.8,3.31,19.4,5.0,10.2,3.1,84.0,37.9,0.2,3.5,1.1,22942,22976,2.9,3.5,8.6,7.0,86.4,80.3,Trump
1550,373,2003,24,0.011982026959560743,0.1862206689965052,73.7,19.3,0.3,4.05,12.6,0.5,1.7,0.3,87.6,40.1,0.0,0.1,0.0,19862,4555,2.2,3.2,15.1,7.0,97.0,96.9,Trump
